NORMALS 1971-2000               YRS    JAN    FEB    MAR    APR    MAY    JUN    JUL    AUG    SEP    OCT    NOV    DEC    ANN
23272SAN FRANCISCO C.O., CA           30   58.1   61.4   62.5   64.5   65.4   67.7   68.2   69.2   71.3   70.4   64.1   58.6   65.1
23190SANTA BARBARA, CA                30   65.4   66.3   67.4   70.1   71.2   74.4   76.7   78.7   78.2   75.4   71.0   66.4   71.8
23273SANTA MARIA, CA                  30   63.9   64.8   64.8   67.6   68.6   71.4   73.5   74.2   74.9   74.0   69.2   64.9   69.3
23237STOCKTON, CA                     30   53.8   61.2   66.1   73.3   81.3   88.9   93.8   92.6   88.2   78.6   64.0   53.8   74.6
23061ALAMOSA, CO                      30   33.1   40.2   49.6   58.7   68.3   78.4   81.7   78.9   72.5   61.7   45.7   34.8   58.6
93037COLORADO SPRINGS, CO             30   41.7   45.4   51.6   59.2   68.4   79.2   84.4   81.6   74.1   63.4   49.8   42.4   61.8
03017DENVER, CO                       30   43.2   47.2   53.7   60.9   70.5   82.1   88.0   86.0   77.4   66.0   51.5   44.1   64.2
03076GRAND JUNCTION, CO               30   36.6   45.4   55.7   64.3   74.5   86.9   92.1   89.6   80.3   66.7   49.8   38.9   65.1
93058PUEBLO, CO                       30   44.6   50.4   57.3   65.3   74.6   86.1   91.4   88.8   80.8   69.4   54.3   45.4   67.4
94702BRIDGEPORT, CT                   30   36.9   38.8   46.9   57.0   67.4   76.4   81.9   80.7   73.6   63.1   52.6   42.1   59.8
14752HARTFORD, CT                     30   34.1   37.7   47.7   59.9   71.7   80.0   84.9   82.5   74.3   63.1   50.9   39.0   60.5
13781WILMINGTON, DE                   30   39.3   42.5   51.9   62.6   72.5   81.1   86.0   84.1   77.2   65.9   55.0   44.4   63.5
93738WASHINGTON DULLES AP, D.C.       30   41.4   45.5   55.0   65.9   74.6   82.8   87.4   85.9   78.9   67.7   56.5   45.9   65.6
13743WASHINGTON NAT'L AP, D.C.        30   42.5   46.5   55.7   66.3   75.4   83.9   88.3   86.3   79.3   68.0   57.3   47.0   66.4
12832APALACHICOLA, FL                 30   62.4   64.8   69.9   76.0   83.0   88.3   89.8   89.4   87.0   79.9   72.0   65.0   77.3
12834DAYTONA BEACH, FL                30   69.7   71.1   75.6   79.8   85.0   88.8   91.0   90.1   87.9   82.6   76.9   71.4   80.8
12835FORT MYERS, FL                   30   75.3   76.5   80.5   84.5   89.1   91.2   91.7   91.7   90.3   86.3   81.3   76.6   84.6
12816GAINESVILLE, FL                  30   66.2   69.3   75.1   80.4   86.5   89.9   90.9   90.1   87.4   81.0   74.4   68.1   79.9
63823JACKSONVILLE, FL                 30   64.2   67.3   73.4   78.6   84.3   88.7   90.8   89.4   86.1   79.1   72.5   65.8   78.4
12850KEY WEST, FL                     30   75.3   75.9   78.8   81.9   85.4   88.1   89.4   89.5   88.2   84.7   80.6   76.7   82.9
12839MIAMI, FL                        30   76.5   77.7   80.7   83.8   87.2   89.5   90.9   90.6   89.0   85.4   81.2   77.5   84.2
12841ORLANDO, FL                      30   71.8   73.9   78.8   83.0   88.2   91.0   92.2   92.0   90.3   85.0   78.9   73.3   83.2
03855PENSACOLA, FL                    30   61.2   64.4   70.2   76.2   83.4   89.0   90.7   90.1   87.0   79.3   70.3   63.4   77.1
93805TALLAHASSEE, FL                  30   63.8   67.4   74.0   80.0   86.5   90.9   92.0   91.5   88.5   81.2   72.9   65.8   79.5
12842TAMPA, FL                        30   70.1   71.6   76.3   80.6   86.3   88.9   89.7   90.0   89.0   84.1   78.0   72.0   81.4
12843VERO BEACH, FL                   30   73.3   74.1   77.6   81.4   85.2   89.0   90.4   90.2   88.7   84.3   79.1   74.7   82.3
12844WEST PALM BEACH, FL              30   75.1   76.3   79.2   82.1   85.9   88.5   90.1   90.1   88.7   85.0   80.4   76.4   83.2
