NORMALS 1971-2000               YRS    JAN    FEB    MAR    APR    MAY    JUN    JUL    AUG    SEP    OCT    NOV    DEC    ANN
94224ASTORIA, OR                      30   42.4   44.2   46.0   48.5   52.7   56.7   60.1   60.8   58.5   52.6   46.6   42.8   51.0
94185BURNS,OR                         30   24.4   30.0   37.0   43.0   50.9   58.1   65.9   64.2   55.0   44.4   32.7   24.9   44.2
24221EUGENE, OR                       30   39.8   42.8   46.3   49.8   54.8   60.2   66.2   66.4   61.7   52.6   44.7   39.5   52.1
24225MEDFORD, OR                      30   39.1   43.5   47.1   51.6   58.1   65.6   72.7   72.5   65.9   55.1   43.9   38.1   54.4
24155PENDLETON, OR                    30   33.8   38.7   45.1   51.0   58.1   65.4   72.6   72.0   63.4   52.3   41.2   33.9   52.3
24229PORTLAND, OR                     30   39.9   43.1   47.2   51.2   57.1   62.7   68.1   68.5   63.6   54.3   45.8   40.2   53.5
24232SALEM, OR                        30   40.3   43.0   46.5   50.0   55.6   61.2   66.8   67.0   62.2   52.9   45.2   40.2   52.6
24235SEXTON SUMMIT, OR                30   37.5   38.6   39.6   43.4   49.9   56.5   63.7   64.2   60.1   51.3   40.5   37.3   48.6
14737ALLENTOWN, PA                    30   27.1   29.9   38.8   49.0   59.6   68.5   73.3   71.2   63.4   52.0   42.0   32.0   50.6
14860ERIE, PA.                        30   26.9   28.2   36.5   46.8   58.1   67.4   72.1   70.9   64.0   53.3   42.9   32.7   50.0
14711HARRISBURG, PA                   30   30.3   32.8   41.7   52.1   62.0   70.7   75.9   74.0   66.2   54.5   44.3   34.8   53.3
14711MIDDLETOWN/HARRISBURG INTL APT   30   30.3   32.8   41.7   52.1   62.0   70.7   75.9   74.0   66.2   54.5   44.3   34.8   53.3
13739PHILADELPHIA, PA                 30   32.3   34.8   43.2   53.1   63.5   72.3   77.6   76.3   68.8   57.2   47.1   37.4   55.3
94823PITTSBURGH, PA                   30   27.5   30.5   39.8   49.9   60.0   68.4   72.6   71.0   64.0   52.5   42.3   32.5   50.9
04813AVOCA, PA                        30   26.3   28.9   37.9   48.7   59.6   67.5   72.1   70.3   62.5   51.5   41.5   31.4   49.9
14778WILLIAMSPORT, PA                 30   25.5   28.5   38.0   49.0   59.5   67.8   72.4   70.9   63.1   51.3   40.8   30.7   49.8
14765PROVIDENCE, RI                   30   28.7   30.9   38.8   48.6   58.7   67.6   73.3   71.9   64.0   53.0   43.8   33.8   51.1
13880CHARLESTON AP,SC                 30   47.9   50.7   57.7   64.2   72.1   78.2   81.7   80.5   76.1   66.2   58.0   50.5   65.3
13782CHARLESTON C.O.,SC               30   49.8   52.4   58.7   65.9   73.5   79.4   82.8   81.6   77.6   68.5   60.5   52.8   67.0
13883COLUMBIA, SC                     30   44.6   47.9   55.4   63.2   71.6   78.5   82.0   80.3   74.7   63.7   54.7   47.0   63.6
03870GREENVILLE-SPARTANBURG AP, SC    30   40.8   44.4   51.6   59.0   67.2   74.7   78.8   77.5   71.4   60.5   51.1   43.5   60.0
14929ABERDEEN, SD                     30   11.0   18.7   30.7   45.4   57.9   66.8   72.2   70.5   59.8   46.8   29.3   16.0   43.8
14936HURON, SD                        30   14.2   21.0   32.6   46.1   58.2   67.9   73.4   71.5   61.0   47.9   31.3   18.6   45.3
24006RAPID CITY, SD                   30   22.4   27.3   34.9   44.7   55.0   64.6   71.7   71.1   60.6   48.2   33.4   24.7   46.6
14944SIOUX FALLS, SD                  30   14.0   20.8   32.6   45.7   57.8   67.5   73.0   70.8   60.9   48.0   31.3   18.3   45.1
13877BRISTOL-JHNSN CTY-KNGSPRT,TN     30   34.2   38.0   46.5   54.6   63.0   70.7   74.2   72.8   66.6   55.0   45.5   37.3   54.9
13882CHATTANOOGA, TN                  30   39.4   43.4   51.4   59.6   67.7   75.4   79.6   78.5   72.1   60.4   50.3   42.4   60.0
13891KNOXVILLE, TN                    30   37.6   41.8   49.7   57.8   66.0   73.8   77.7   76.9   70.8   58.8   49.0   40.9   58.4
13893MEMPHIS, TN                      30   39.9   44.9   53.5   62.1   70.6   78.7   82.5   81.2   74.8   63.8   52.3   43.3   62.3
13897NASHVILLE, TN                    30   36.8   41.3   50.1   58.5   67.1   75.1   79.1   77.9   71.3   59.9   49.3   40.5   58.9
03841OAK RIDGE,TN                     30   36.6   40.6   48.8   57.2   65.6   73.3   77.3   76.2   70.0   58.4   47.7   39.4   57.6
13962ABILENE, TX                      30   43.5   48.6   56.4   64.6   72.8   79.8   83.5   82.6   75.5   66.0   53.7   45.4   64.4
23047AMARILLO, TX                     30   35.8   40.6   47.9   56.2   65.2   74.3   78.2   76.3   69.1   58.2   45.1   37.0   57.0
13958AUSTIN/CITY, TX                  30   50.2   54.6   61.7   68.3   75.1   81.0   84.2   84.5   79.5   70.6   59.7   52.1   68.5
13904AUSTIN/BERGSTROM, TX             30   51.1   55.5   62.6   68.9   75.6   81.5   84.6   84.5   79.5   70.8   60.5   52.9   69.0
12919BROWNSVILLE, TX                  30   59.6   62.7   68.8   73.8   79.3   82.7   83.9   84.0   81.0   75.0   67.7   61.1   73.3
12924CORPUS CHRISTI, TX               30   56.1   59.5   66.0   71.5   77.5   81.9   83.8   83.9   80.8   73.8   65.1   58.1   71.5
03927DALLAS-FORT WORTH, TX            30   44.1   49.4   57.4   65.0   73.1   80.9   85.0   84.4   77.5   67.2   55.1   46.7   65.5
13960DALLAS-LOVE FIELD, TX            30   45.9   51.0   58.8   66.3   74.4   82.2   86.5   86.1   78.9   68.4   56.4   48.0   66.9
22001DEL RIO, TX                      30   51.3   56.1   63.8   70.6   77.7   82.9   85.3   85.1   80.0   71.1   60.1   52.4   69.7
23044EL PASO, TX                      30   45.1   50.5   57.0   64.6   73.7   82.1   83.3   81.1   75.4   64.9   52.7   45.4   64.7
12923GALVESTON, TX                    30   55.8   58.0   64.1   70.0   76.9   82.2   84.3   84.4   81.1   74.1   65.4   58.1   71.2
12975HOUSTON, TX                      30   51.8   55.4   62.3   68.5   75.8   81.3   83.6   83.3   78.9   70.4   60.9   53.7   68.8
23042LUBBOCK, TX                      30   38.1   43.3   51.2   60.0   69.2   77.1   79.8   78.0   70.9   60.7   48.1   39.7   59.7
23023MIDLAND-ODESSA, TX               30   43.2   48.6   55.9   63.7   72.8   79.6   81.7   80.4   73.9   64.4   52.3   44.8   63.4
12917PORT ARTHUR, TX                  30   52.2   55.6   62.2   68.2   75.4   80.9   82.7   82.5   78.7   70.1   60.9   54.2   68.6
23034SAN ANGELO, TX                   30   44.9   49.7   57.2   65.0   73.1   79.2   82.4   81.3   74.8   65.4   54.0   46.4   64.5
12970SAN ANTONIO, TX                  30   50.3   54.7   62.1   68.6   75.8   81.5   84.3   84.2   79.4   70.7   60.0   52.4   68.7
12912VICTORIA, TX                     30   53.2   56.7   63.7   69.7   76.6   81.8   84.2   84.2   80.1   72.3   62.7   55.2   70.0
53952WACO, TX                         30   46.1   50.8   58.5   65.9   74.1   81.3   85.4   85.2   78.6   68.6   56.8   48.3   66.6
13966WICHITA FALLS, TX                30   40.5   45.7   54.2   62.4   71.4   79.7   84.8   83.5   75.6   64.7   51.9   42.9   63.1
23176MILFORD, UT                      30   28.1   33.7   41.6   48.3   56.6   66.7   74.2   72.6   63.1   50.6   37.6   28.6   50.1
04116SALT LAKE CITY, UT               30   29.2   34.5   43.1   50.0   58.8   69.0   77.0   75.6   65.0   52.5   39.6   30.2   52.0
14742BURLINGTON, VT                   30   18.0   19.9   30.7   43.5   56.5   65.6   70.6   68.2   59.4   47.7   37.1   24.8   45.2
13733LYNCHBURG, VA                    30   34.5   37.8   46.0   55.3   63.4   71.0   75.1   73.8   67.1   56.1   46.6   38.2   55.4
13737NORFOLK, VA                      30   40.1   42.0   49.0   57.4   66.3   74.5   79.1   77.4   72.1   61.1   52.3   44.2   59.6
13740RICHMOND, VA                     30   36.4   39.5   47.7   57.1   65.4   73.5   77.9   76.3   69.8   58.3   49.0   40.4   57.6
13741ROANOKE, VA                      30   35.8   39.1   47.2   56.1   64.1   71.9   76.2   74.7   67.7   56.6   47.3   39.1   56.3
24227OLYMPIA, WA                      30   38.1   40.5   43.6   47.4   53.3   58.2   62.8   63.3   58.3   49.7   42.4   38.0   49.6
94240QUILLAYUTE, WA                   30   40.6   42.2   43.8   46.7   51.2   54.9   58.6   59.3   56.5   50.1   44.2   40.6   49.1
24281SEATTLE C.O., WA                 30   41.5   43.8   46.9   50.9   56.6   61.1   65.5   66.0   61.3   53.4   46.0   41.3   52.9
24233SEATTLE SEA-TAC AP, WA           30   40.9   43.3   46.2   50.2   55.8   60.7   65.3   65.6   61.1   52.7   45.2   40.7   52.3
24114SPOKANE, WA                      30   27.3   32.5   39.5   46.5   54.4   61.6   68.6   68.6   59.2   47.2   34.9   27.2   47.3
24160WALLA WALLA WASHINGTON           30   34.7   39.7   46.5   52.7   59.8   67.3   75.3   75.2   66.1   54.7   43.1   35.1   54.2
24243YAKIMA, WA                       30   29.1   35.2   42.5   48.7   56.2   62.9   69.1   68.3   60.0   48.6   37.0   28.8   48.9
03872BECKLEY, WV                      30   30.4   33.9   42.1   51.5   59.9   67.0   70.7   69.3   63.1   52.8   43.4   34.8   51.6
13866CHARLESTON, WV                   30   33.4   36.9   45.3   54.3   62.4   69.9   73.9   72.6   66.2   55.1   45.9   37.5   54.5
03733ELKINS, WV                       30   28.6   31.6   40.0   48.9   57.9   65.6   69.6   68.5   62.1   50.6   41.0   32.7   49.8
03860HUNTINGTON, WV                   30   32.7   36.8   45.9   55.2   63.6   71.3   75.3   73.9   66.9   55.6   45.9   37.1   55.0
14898GREEN BAY, WI                    30   15.6   20.5   31.3   44.2   56.4   65.4   69.9   67.5   58.8   47.4   34.0   21.2   44.4
14920LA CROSSE, WI                    30   15.9   22.6   34.6   48.4   60.6   69.6   74.0   71.6   62.7   50.6   35.5   21.8   47.3
14837MADISON, WI                      30   17.3   22.6   33.7   45.9   57.7   67.0   71.6   69.1   60.7   49.3   35.5   23.0   46.1
94869MILWAUKEE, WI                    30   20.7   25.4   34.9   45.2   56.1   66.3   72.0   70.6   63.0   51.4   38.4   26.2   47.5
24089CASPER, WY                       30   22.3   26.7   35.0   42.7   52.1   62.7   70.0   68.6   57.6   45.7   32.0   23.8   44.9
24018CHEYENNE, WY                     30   25.9   28.8   34.2   41.6   51.3   61.5   67.7   65.9   56.6   45.4   33.3   27.1   44.9
94078LANDER, WY                       30   20.3   25.6   35.5   43.9   53.4   63.7   70.9   69.4   58.7   46.4   30.3   21.3   45.0
24029SHERIDAN, WY                     30   21.3   26.9   35.3   43.9   52.5   61.6   68.8   68.2   57.1   45.1   31.0   22.4   44.5
41415GUAM, PC                         30   77.6   77.6   78.4   79.5   80.3   80.5   79.8   79.5   79.7   79.5   79.6   78.9   79.2
21603JOHNSTON ISLAND, PC              30   77.5   77.7   77.9   78.7   79.8   81.2   82.0   82.6   82.5   81.9   79.9   78.3   80.0
40309KOROR, PC                        30   81.4   81.2   81.8   82.3   82.6   81.8   81.4   81.6   82.0   82.1   82.5   82.0   81.9
40604KWAJALEIN, MARSHALL IS., PC      30   81.6   81.8   82.3   82.2   82.4   82.2   82.1   82.3   82.3   82.4   82.1   81.9   82.1
40710MAJURO, MARSHALL IS, PC          30   80.8   81.1   81.2   81.1   81.3   81.2   81.1   81.4   81.5   81.5   81.4   80.9   81.2
61705PAGO PAGO, AMER SAMOA, PC        30   81.5   81.8   82.0   81.6   80.9   80.3   79.7   79.8   80.3   80.7   81.2   81.7   81.0
40504POHNPEI, CAROLINE IS., PC        30   80.8   81.1   81.4   81.2   81.2   81.0   80.7   80.7   80.7   80.7   81.0   80.9   81.0
40505CHUUK, E. CAROLINE IS., PC       30   81.5   81.3   81.6   81.8   81.9   81.6   81.4   80.9   81.3   81.4   82.1   81.5   81.5
41606WAKE ISLAND, PC                  30   77.8   77.3   78.2   79.2   80.8   82.6   83.3   83.3   83.6   82.6   81.0   79.3   80.8
40308YAP, W CAROLINE IS., PC          30   80.1   80.3   80.8   81.5   81.7   81.0   80.6   80.4   80.6   80.7   80.9   80.6   80.8
11641SAN JUAN, PR                     30   76.6   76.9   77.6   79.1   80.6   82.1   82.2   82.4   82.2   81.6   79.6   77.7   79.9
