NORMALS 1971-2000               YRS    JAN    FEB    MAR    APR    MAY    JUN    JUL    AUG    SEP    OCT    NOV    DEC    ANN
24155PENDLETON, OR                    30   27.4   30.9   35.4   39.7   45.9   52.0   57.5   57.3   49.7   40.7   33.8   27.7   41.5
14764PORTLAND, OR                     30   34.2   35.9   38.6   41.9   47.5   52.6   56.9   57.3   52.5   45.2   39.8   35.0   44.8
24232SALEM, OR                        30   33.5   34.7   36.6   38.8   43.6   48.4   52.0   52.1   47.7   41.3   37.9   33.9   41.7
24235SEXTON SUMMIT, OR                30   32.5   33.0   32.5   34.9   39.6   45.4   51.8   52.7   49.8   43.3   35.2   32.5   40.3
14737ALLENTOWN, PA                    30   19.1   21.0   28.9   37.8   48.3   57.7   62.6   60.7   52.7   41.1   32.7   24.0   40.6
14860ERIE, PA.                        30   20.3   20.9   28.2   37.9   48.7   58.5   63.7   62.7   55.9   45.5   36.4   26.8   42.1
14711HARRISBURG, PA                   30   23.1   24.7   32.5   41.5   51.4   60.6   66.0   64.2   56.7   44.6   36.1   27.8   44.1
14711MIDDLETOWN/HARRISBURG INTL APT   30   23.1   24.7   32.5   41.5   51.4   60.6   66.0   64.2   56.7   44.6   36.1   27.8   44.1
13739PHILADELPHIA, PA                 30   25.5   27.5   35.1   44.2   54.8   64.0   69.7   68.5   60.9   48.7   39.5   30.6   47.4
94823PITTSBURGH, PA                   30   19.9   22.3   30.1   39.1   49.2   57.7   62.4   61.0   53.9   42.5   34.2   25.3   41.5
04813AVOCA, PA                        30   18.5   20.4   28.4   38.1   48.4   56.7   61.5   60.1   52.6   41.7   33.7   24.2   40.4
14778WILLIAMSPORT, PA                 30   17.9   19.9   28.2   37.8   47.8   56.8   61.7   60.4   52.8   40.9   32.7   23.7   40.1
14765PROVIDENCE, RI                   30   20.3   22.5   30.0   39.1   48.8   57.9   64.1   62.8   54.5   43.1   35.1   25.6   42.0
13880CHARLESTON AP,SC                 30   36.9   39.1   46.0   52.2   61.3   68.5   72.5   71.6   67.1   55.3   46.4   39.3   54.7
13782CHARLESTON C.O.,SC               30   42.4   44.9   51.5   58.8   67.4   73.8   77.0   76.1   72.2   61.9   53.4   45.5   60.4
03945COLUMBIA, SC                     30   34.0   36.3   43.5   50.7   60.0   67.9   71.8   70.6   64.6   51.5   42.6   36.1   52.5
03870GREENVILLE-SPARTANBURG AP, SC    30   31.4   33.9   40.5   47.0   56.2   64.3   68.7   67.9   61.7   49.7   41.0   34.3   49.7
14929ABERDEEN, SD                     30    0.6    8.8   21.2   33.4   45.6   54.8   59.7   57.4   46.5   34.4   19.7    6.3   32.4
14936HURON, SD                        30    3.5   10.8   22.3   33.9   45.8   55.4   60.7   58.6   47.3   34.9   21.1    8.4   33.6
24006RAPID CITY, SD                   30   11.3   15.9   23.2   32.3   42.7   51.8   57.9   56.6   46.0   34.7   22.1   13.3   34.0
14944SIOUX FALLS, SD                  30    2.9   10.1   21.3   32.5   44.6   54.5   60.3   58.4   47.6   34.8   20.7    7.8   33.0
13877BRISTOL-JHNSN CTY-KNGSPRT,TN     30   24.3   27.0   34.6   42.0   51.0   59.5   63.5   61.7   54.7   41.8   33.6   26.8   43.4
13882CHATTANOOGA, TN                  30   29.9   32.6   40.0   47.0   56.2   64.6   69.4   68.3   61.7   48.5   39.5   32.7   49.2
13891KNOXVILLE, TN                    30   28.9   31.8   39.1   46.6   55.6   63.9   68.5   67.3   60.8   47.7   38.9   31.9   48.4
13893MEMPHIS, TN                      30   31.3   35.5   43.7   51.9   60.8   68.8   72.9   71.2   64.3   52.5   42.6   34.5   52.5
13897NASHVILLE, TN                    30   27.9   31.2   39.4   47.1   56.7   65.0   69.5   68.0   61.0   48.6   39.5   31.5   48.8
03841OAK RIDGE,TN                     30   27.2   29.5   36.6   43.8   53.4   61.7   66.4   65.2   58.8   45.7   36.4   29.8   46.2
13962ABILENE, TX                      30   31.8   36.5   43.8   51.8   61.0   68.5   72.3   71.4   64.4   54.4   42.3   33.9   52.7
23047AMARILLO, TX                     30   22.6   27.0   33.6   41.7   51.7   61.1   65.3   63.8   56.3   44.6   31.8   24.1   43.6
13958AUSTIN/CITY, TX                  30   40.0   44.0   50.9   57.6   65.4   71.1   73.4   73.3   68.8   59.8   49.3   41.9   58.0
13904AUSTIN/BERGSTROM, TX             30   40.6   44.4   51.7   58.1   65.9   71.8   74.0   73.6   68.9   59.7   50.1   42.5   58.4
12919BROWNSVILLE, TX                  30   50.5   53.3   59.5   65.2   71.6   74.9   75.4   75.3   72.6   65.9   58.6   52.0   64.6
12924CORPUS CHRISTI, TX               30   46.2   49.3   56.2   62.3   69.5   73.5   74.4   74.5   71.6   64.0   55.4   48.1   62.1
03927DALLAS-FORT WORTH, TX            30   34.0   38.7   46.4   54.0   63.0   70.7   74.6   74.0   67.2   56.4   45.1   36.8   55.1
13960DALLAS-LOVE FIELD, TX            30   36.4   41.0   48.5   56.1   64.9   72.7   76.8   76.4   69.2   58.2   46.8   38.6   57.1
22001DEL RIO, TX                      30   39.7   44.1   51.6   58.5   66.7   72.1   74.3   74.1   69.4   60.5   49.2   41.2   58.5
23044EL PASO, TX                      30   32.9   37.5   43.7   51.1   60.6   68.8   72.0   70.2   63.7   51.8   39.8   33.4   52.1
12923GALVESTON, TX                    30   49.7   51.5   58.2   64.7   72.3   77.8   79.8   79.5   75.6   68.4   59.4   51.8   65.7
12975HOUSTON, TX                      30   41.2   44.3   51.3   57.9   66.1   71.8   73.5   73.0   68.4   58.8   49.8   42.8   58.2
23042LUBBOCK, TX                      30   24.4   28.9   36.2   45.4   55.6   64.1   67.7   66.0   58.4   47.0   34.5   26.1   46.2
23023MIDLAND-ODESSA, TX               30   29.6   34.1   40.8   48.6   58.8   66.4   69.1   67.9   61.6   51.3   38.8   31.2   49.9
12917PORT ARTHUR, TX                  30   42.9   45.9   52.4   58.6   66.4   72.3   73.8   73.2   69.4   59.6   50.8   44.5   59.2
23034SAN ANGELO, TX                   30   31.8   36.0   43.3   51.0   60.6   67.6   70.4   69.4   63.0   53.0   41.4   33.5   51.8
12970SAN ANTONIO, TX                  30   38.6   42.4   49.9   56.9   65.5   71.6   74.0   73.6   68.8   59.4   48.6   40.8   57.5
12912VICTORIA, TX                     30   43.6   46.7   53.9   60.1   68.1   73.3   75.0   74.6   70.3   61.6   52.3   45.2   60.4
53952WACO, TX                         30   35.1   39.3   46.8   54.2   63.3   70.6   74.1   73.5   67.0   56.7   45.8   37.5   55.3
13966WICHITA FALLS, TX                30   28.9   33.4   41.1   49.3   59.3   67.8   72.4   71.3   63.7   52.4   40.1   31.3   50.9
23176MILFORD, UT                      30   15.5   20.2   26.4   31.6   38.9   47.1   55.4   54.5   44.9   33.1   23.0   15.0   33.8
04116SALT LAKE CITY, UT               30   21.3   25.5   33.4   39.0   46.9   55.8   63.4   62.4   52.4   41.0   30.4   22.4   41.2
14742BURLINGTON, VT                   30    9.3   10.9   21.8   33.6   45.2   54.7   59.8   58.1   49.9   38.9   30.3   17.3   35.8
13733LYNCHBURG, VA                    30   24.5   26.9   34.4   42.6   51.2   59.5   63.7   62.4   55.9   43.7   35.2   27.9   44.0
14941NORFOLK, VA                      30   32.3   33.6   40.1   47.8   57.6   66.2   71.4   70.1   64.8   52.8   43.7   36.1   51.4
13740RICHMOND, VA                     30   27.6   29.7   37.0   45.3   54.6   63.3   68.3   66.8   59.9   47.2   38.4   31.1   47.4
13741ROANOKE, VA                      30   26.6   29.0   36.5   44.2   52.3   60.4   64.9   63.4   56.6   44.6   36.6   29.6   45.4
24227OLYMPIA, WA                      30   31.8   32.6   34.1   36.5   42.0   46.4   49.6   49.5   44.9   38.9   35.3   32.1   39.5
94240QUILLAYUTE, WA                   30   34.6   35.1   35.7   37.6   41.9   46.0   49.0   49.2   45.7   40.9   37.5   34.6   40.7
24281SEATTLE C.O., WA                 30   36.0   37.1   39.2   42.5   48.2   52.7   56.4   57.1   52.6   46.4   40.4   36.1   45.4
24233SEATTLE SEA-TAC AP, WA           30   35.9   37.2   39.1   42.1   47.2   51.7   55.3   55.7   51.9   45.7   39.9   35.9   44.8
24114SPOKANE, WA                      30   21.7   25.7   30.4   35.5   42.6   49.2   54.6   54.5   45.9   35.8   28.7   21.6   37.2
24160WALLA WALLA WASHINGTON           30   28.8   32.5   36.9   41.3   47.6   54.3   60.7   61.2   52.9   43.6   36.0   29.3   43.8
24243YAKIMA, WA                       30   20.5   24.7   28.9   33.2   40.0   46.2   50.9   50.1   42.3   32.9   26.3   20.5   34.7
03872BECKLEY, WV                      30   22.1   24.9   32.4   40.6   49.2   57.0   61.1   59.8   53.5   42.4   34.4   26.5   42.0
13866CHARLESTON, WV                   30   24.2   26.7   34.0   41.8   50.3   58.3   62.9   61.7   55.0   43.1   35.3   28.2   43.5
03733ELKINS, WV                       30   18.0   19.7   26.9   34.6   44.1   52.7   57.6   56.7   50.1   37.0   29.3   21.9   37.4
03860HUNTINGTON, WV                   30   24.5   27.5   35.5   43.7   52.6   60.9   65.4   64.1   56.8   44.8   36.6   28.9   45.1
14898GREEN BAY, WI                    30    7.1   12.1   22.6   33.9   44.7   54.0   58.6   56.5   47.5   36.9   25.6   13.3   34.4
14920LA CROSSE, WI                    30    6.3   12.8   24.5   37.1   48.7   57.9   62.8   60.7   51.7   40.1   27.4   13.6   37.0
14837MADISON, WI                      30    9.3   14.3   24.6   35.2   46.0   55.7   61.0   58.7   49.9   38.9   27.7   15.8   36.4
94869MILWAUKEE, WI                    30   13.4   18.3   27.3   36.4   46.2   56.3   62.9   62.1   54.1   42.6   31.0   19.4   39.2
24089CASPER, WY                       30   12.2   16.4   23.1   29.3   37.9   46.6   53.2   51.8   41.7   31.8   21.3   14.0   31.6
24018CHEYENNE, WY                     30   14.8   17.2   22.0   28.7   38.3   47.5   53.4   52.0   42.9   32.5   22.1   16.1   32.3
94078LANDER, WY                       30    8.7   13.9   23.5   31.3   40.3   48.9   55.4   54.1   44.4   33.2   18.9    9.9   31.9
24029SHERIDAN, WY                     30    9.7   14.9   22.5   30.4   38.6   46.8   52.4   51.5   41.0   30.3   18.5   10.4   30.6
41415GUAM, PC                         30   71.2   71.1   71.7   72.7   73.2   73.5   72.8   72.8   72.8   72.7   73.6   73.1   72.6
21603JOHNSTON ISLAND, PC              30   73.1   73.2   73.4   74.2   75.2   76.6   77.4   78.0   77.9   77.5   75.7   73.9   75.5
40309KOROR, PC                        30   75.1   74.9   75.2   75.8   76.0   75.4   75.3   75.7   76.0   75.8   75.9   75.6   75.6
40604KWAJALEIN, MARSHALL IS., PC      30   77.5   77.5   77.9   77.8   78.0   77.8   77.6   77.6   77.5   77.8   77.7   77.9   77.7
40710MAJURO, MARSHALL IS, PC          30   76.3   76.6   76.5   76.4   76.5   76.3   76.2   76.3   76.4   76.3   76.4   76.3   76.4
61705PAGO PAGO, AMER SAMOA, PC        30   76.1   76.3   76.6   76.3   76.2   76.1   75.5   75.5   75.8   76.2   76.5   76.4   76.1
40504POHNPEI, CAROLINE IS., PC        30   74.8   75.1   75.2   74.7   74.6   74.2   73.2   72.8   72.6   72.6   73.3   74.5   74.0
40505CHUUK, E. CAROLINE IS., PC       30   75.9   76.2   76.4   76.4   76.1   76.0   75.0   74.3   74.7   74.5   75.8   75.3   75.6
41606WAKE ISLAND, PC                  30   73.1   72.4   73.1   73.9   75.3   77.1   77.8   77.9   78.4   77.4   76.3   74.7   75.6
40308YAP, W CAROLINE IS., PC          30   73.7   73.8   74.0   74.6   74.9   74.3   74.0   73.7   73.7   73.8   74.0   74.2   74.1
11641SAN JUAN, PR                     30   70.8   70.9   71.7   73.2   74.9   76.6   76.9   77.0   76.5   75.6   74.0   72.1   74.2
